# d_x d_y d_z
4.6764e-01 4.6281e-01 3.6557e-01
9.8223e-02 1.7454e-01 1.2935e-01
5.6178e-01 5.4985e-02 4.1728e-01
nan nan nan
4.0056e-01 5.1942e-01 3.4651e-01
3.8107e-01 5.3802e-02 4.9148e-01
4.5846e-01 4.5555e-01 3.9170e-01
8.5288e-01 2.3348e-02 4.0126e-01
3.8687e-01 1.2556e-01 3.0702e-01
5.1459e-01 4.9384e-01 1.6132e-01
6.1481e-01 2.4037e-02 4.9077e-01
7.3103e-02 4.7005e-01 2.9279e-01
2.8796e-01 8.7706e-01 3.7149e-01
2.6643e-01 5.1633e-01 4.8478e-01
4.8392e-02 5.7296e-01 4.4665e-01
3.8210e-01 3.6823e-01 4.9703e-01
4.9007e-01 5.8163e-01 3.9629e-01
1.2731e-01 3.9385e-01 4.4929e-01
4.1504e-01 5.2834e-01 2.8265e-01
4.8016e-01 2.9524e-01 3.5275e-01
2.4059e-01 3.2764e-01 2.1109e-01
9.9345e-02 2.8562e-01 2.5249e-01
4.4800e-01 2.5227e-01 5.1171e-01
2.3111e-01 5.7204e-01 4.4512e-01
2.9325e-01 1.3320e-02 4.0340e-01
6.6761e-01 1.7338e-01 4.2579e-01
7.0487e-01 6.4642e-01 2.4418e-01
9.2794e-01 1.0942e-01 4.1759e-01
3.3661e-01 8.8990e-02 4.4780e-01
1.7129e-03 1.4594e-02 6.0910e-01
3.0250e-01 6.2803e-01 3.0918e-01
4.0256e-01 1.1767e-01 1.0364e-01
1.5819e-01 8.3594e-01 1.6866e-01
1.3655e-01 8.5332e-01 2.0592e-01
9.3794e-01 2.9006e-01 4.5155e-01
1.1659e-01 4.0381e-01 2.5195e-01
2.9135e-01 8.4791e-01 2.2465e-01
8.6896e-02 2.7148e-01 3.5514e-01
2.8126e-01 4.8763e-02 2.6131e-01
1.0836e-01 3.9013e-01 1.9187e-01
4.4129e-01 2.1958e-01 3.7746e-01
6.1231e-01 1.4283e-02 1.6059e-01
6.9318e-01 3.9638e-02 3.0370e-01
9.0808e-01 2.9217e-01 4.0703e-01
5.5905e-01 2.3977e-01 3.3029e-01
6.4162e-01 4.8243e-01 3.6765e-01
8.8144e-01 8.2351e-02 3.6718e-01
4.7142e-01 2.4541e-01 3.7351e-01
1.9620e-01 4.6702e-01 4.2797e-01
5.2955e-01 2.5978e-01 3.2196e-01
2.7752e-01 2.0273e-01 3.2847e-01
3.6275e-01 2.3979e-01 2.5458e-01
1.8463e-01 8.9608e-01 2.3306e-01
9.3371e-01 1.2656e-01 5.7393e-01
8.4226e-01 2.4209e-01 1.1124e-01
6.3478e-01 3.3682e-01 1.8178e-01
1.1264e-01 1.6671e-02 4.0886e-01
2.5355e-01 7.7067e-01 2.6406e-01
4.5727e-01 6.8128e-02 2.9496e-01
4.2160e-01 1.9889e-01 4.3256e-01
7.2255e-01 1.9275e-01 2.1658e-01
1.9621e-01 3.6227e-01 4.5033e-01
7.4178e-01 1.1664e-02 5.6642e-01
4.6935e-01 6.0370e-01 2.8641e-01
3.0037e-01 5.8017e-01 2.8821e-01
1.7605e-01 1.4707e-01 2.7459e-01
2.0933e-01 1.3509e-01 4.5349e-01
8.8873e-01 1.6030e-01 2.9690e-01
2.1586e-01 4.2432e-01 5.3569e-01
1.7368e-02 3.1910e-01 5.9416e-01
5.3026e-01 9.3335e-02 3.5555e-01
5.4589e-02 5.1471e-01 4.5935e-01
3.7789e-01 2.4510e-01 5.6340e-01
3.4726e-01 2.5186e-01 4.0340e-01
3.9359e-01 7.3170e-01 3.7299e-01
1.0363e-01 2.5518e-01 5.2257e-01
7.9267e-01 1.3257e-01 5.2322e-01
2.9825e-01 5.1787e-01 3.0773e-01
7.6685e-01 3.1753e-01 3.2311e-01
6.7260e-01 8.6133e-02 2.5447e-01
3.7552e-01 4.9651e-01 3.8002e-01
2.1357e-01 1.2919e-02 4.3444e-01
5.1328e-01 2.4248e-02 4.0227e-01
5.6783e-01 7.1176e-01 3.2196e-01
3.7144e-01 4.2512e-01 4.3980e-01
3.4957e-01 2.7652e-01 2.2683e-01
5.0353e-01 4.1091e-01 1.9208e-01
7.6429e-01 3.4601e-02 4.5433e-01
5.1487e-01 2.1160e-01 5.1075e-01
6.0754e-01 5.7301e-01 3.5485e-01
5.5271e-01 1.0108e-01 2.8010e-01
2.0886e-01 3.3928e-01 4.5315e-01
3.2679e-01 7.8267e-01 3.7706e-01
3.1003e-01 3.1419e-01 3.3647e-01
4.4303e-02 7.1688e-01 4.4179e-01
4.9692e-01 4.7333e-01 2.0271e-01
3.6401e-01 6.6884e-01 1.0012e-01
7.9868e-02 4.6436e-01 2.5558e-01
2.7463e-01 3.6718e-01 3.1578e-01
6.3180e-01 3.5700e-01 1.6682e-01
2.7687e-01 2.7087e-01 1.8938e-01
1.5530e-01 2.6200e-01 4.2651e-01
3.8763e-01 3.3026e-01 2.8181e-01
1.3753e-01 5.4001e-01 2.4742e-01
2.5505e-01 3.4999e-02 4.0192e-01
7.8917e-01 2.8324e-01 1.9079e-01
7.5953e-01 7.4980e-01 4.5431e-01
8.6159e-01 2.2927e-01 3.8790e-01
3.4522e-01 3.7237e-02 4.6576e-01
2.8957e-02 4.0393e-02 2.1222e-01
3.5601e-01 4.8489e-01 1.5982e-01
1.2714e-01 2.3427e-01 2.5910e-01
5.9763e-03 6.2732e-01 3.2394e-01
2.7344e-01 6.9336e-01 4.5579e-01
9.1821e-01 1.7244e-01 2.8781e-01
5.2568e-01 5.0317e-01 4.2800e-01
2.8516e-01 7.8800e-01 1.6263e-01
3.4010e-02 3.2281e-01 1.8665e-01
2.0685e-01 2.7638e-02 5.0172e-01
1.9792e-01 4.8223e-01 2.6122e-01
5.3639e-01 2.6823e-01 5.5641e-01
5.6983e-01 1.5480e-01 2.6958e-01
5.4866e-01 1.1148e-02 4.0005e-01
4.1061e-01 3.0994e-01 3.6495e-01
5.3768e-01 2.8019e-01 3.5289e-01
5.4930e-01 4.8826e-01 4.7254e-01
8.2414e-01 4.9002e-03 5.0066e-01
5.1611e-01 2.7932e-01 1.4462e-01
1.7446e-01 3.1868e-01 2.1599e-01
4.7959e-01 3.0103e-01 1.5539e-01
2.5474e-01 3.5707e-01 2.6541e-01
4.4817e-01 1.5182e-01 3.0356e-01
7.1265e-02 7.3804e-01 3.2179e-01
3.3670e-01 1.5260e-01 3.5818e-01
nan nan nan
6.4258e-01 3.8766e-01 3.9085e-01
2.6837e-01 1.4220e-01 6.1586e-01
1.9866e-01 6.9704e-01 1.2882e-01
3.9079e-01 2.1855e-01 1.9399e-01
3.6615e-01 2.2025e-01 2.6630e-01
7.8295e-01 3.1362e-01 2.9092e-01
2.0188e-01 3.6765e-01 4.5014e-01
7.1655e-01 1.1831e-01 3.0100e-01
4.8490e-01 5.7234e-01 3.6707e-01
3.3977e-01 6.9438e-01 2.4716e-01
1.5347e-01 1.6132e-01 2.5489e-01
1.7610e-01 5.7101e-03 3.8602e-01
7.4624e-01 1.5624e-02 2.2571e-01
2.5977e-01 2.7877e-01 4.2456e-01
4.4352e-02 4.4264e-01 3.4000e-01
4.2541e-01 1.9870e-01 1.9367e-01
3.1672e-01 7.3727e-01 9.8859e-02
3.5816e-01 2.6810e-01 4.6301e-01
4.3822e-01 2.0359e-01 4.2081e-01
nan nan nan
4.2329e-02 2.1688e-01 4.1220e-01
7.1785e-01 5.4877e-02 3.7819e-01
3.0829e-01 4.7075e-01 3.6538e-01
8.0878e-01 3.7638e-01 5.3526e-01
6.2544e-01 1.2915e-01 5.4794e-01
6.3990e-01 3.8491e-01 4.5139e-01
1.3313e-01 7.0877e-02 5.7931e-01
6.0072e-01 8.1917e-02 3.8975e-01
5.2323e-01 7.8342e-01 5.1632e-01
5.0058e-01 4.4207e-01 2.8052e-01
3.2808e-01 1.0500e-01 4.1468e-01
5.1408e-01 4.6166e-01 3.0644e-01
6.8813e-01 9.8907e-02 3.6846e-01
5.6960e-01 1.6081e-01 6.0069e-01
5.2089e-01 7.8250e-01 3.9963e-01
5.1569e-01 8.9763e-02 4.5685e-01
2.3833e-01 3.0469e-01 4.6603e-01
2.0359e-01 8.9702e-01 2.8188e-01
2.8014e-01 3.0465e-01 3.5415e-01
6.3895e-02 7.8384e-01 2.4358e-01
5.8923e-01 4.9808e-01 3.5035e-01
3.7070e-01 6.6471e-01 3.6524e-01
9.8226e-02 5.4292e-01 5.1696e-01
1.5327e-01 3.7569e-01 2.8461e-01
6.3381e-01 3.4950e-01 2.1629e-01
2.3101e-01 2.6252e-01 2.8557e-01
5.1723e-02 2.7505e-01 2.6241e-01
3.7573e-01 4.1447e-01 4.2884e-01
7.0154e-02 6.3220e-01 3.0323e-01
1.5633e-01 9.6014e-02 4.4817e-01
7.3440e-01 5.2599e-01 3.6957e-01
4.3985e-01 8.9294e-01 3.9998e-01
8.4283e-01 1.2526e-01 3.8586e-01
4.1668e-01 2.1262e-02 5.5581e-01
6.1163e-02 2.5826e-02 4.0069e-01
4.2129e-01 4.7784e-01 5.1912e-01
1.1366e-01 2.3796e-01 4.8412e-01
5.3756e-03 7.9067e-01 2.5339e-01
3.3706e-01 8.6459e-01 5.6490e-01
8.2474e-01 2.3433e-02 3.1316e-01
3.6293e-01 5.7645e-01 4.8705e-01
2.1840e-01 8.5835e-01 4.5163e-01
4.7274e-02 9.1002e-02 4.2103e-01
6.4317e-02 1.6290e-01 4.4002e-01
5.8391e-02 5.8509e-01 4.3214e-01
4.4245e-01 3.3528e-01 2.1314e-01
5.8830e-01 1.8893e-02 2.4995e-01
4.6022e-01 1.8014e-02 2.2180e-01
4.0443e-02 3.3581e-01 3.3750e-01
6.8697e-01 1.2469e-01 6.4808e-01
5.9400e-01 6.0280e-01 6.0949e-01
9.8995e-01 7.8183e-02 4.5872e-01
8.7490e-01 4.6289e-01 2.5057e-01
1.3415e-01 3.4205e-01 4.4460e-01
5.2902e-01 3.1225e-01 3.6626e-01
2.8482e-01 1.9333e-01 4.8452e-01
4.5881e-01 8.4569e-02 5.3680e-01
9.7322e-02 6.1874e-01 3.6554e-01
9.6176e-01 2.1485e-01 4.2154e-01
8.8327e-01 2.5017e-01 4.8186e-01
6.0450e-01 3.7075e-01 4.1954e-01
1.9310e-01 3.4156e-02 2.7377e-01
3.4171e-01 5.2529e-01 1.8865e-01
4.9323e-01 2.0904e-01 1.8040e-01
4.3643e-01 1.9767e-01 4.2775e-01
6.3515e-01 1.0996e-01 3.4019e-01
1.8089e-01 2.5001e-01 3.0861e-01
7.2940e-01 6.0033e-02 2.6135e-01
4.1823e-01 6.0419e-01 4.1441e-01
4.3723e-01 7.0611e-01 3.0397e-01
5.4325e-02 2.8175e-02 4.7272e-01
1.8414e-01 1.0315e-01 4.2296e-01
8.5063e-01 6.2126e-02 1.7289e-01
2.2257e-01 1.9612e-01 4.8853e-01
2.4006e-02 3.4978e-01 3.3584e-01
5.0015e-01 3.0838e-01 2.9859e-01
2.5478e-01 4.8847e-01 2.4888e-01
3.8179e-01 2.1564e-01 3.1067e-01
3.6306e-01 6.7999e-02 2.6928e-01
5.4884e-01 9.8625e-01 3.8569e-01
1.5794e-01 2.2443e-01 3.2141e-01
7.0077e-01 1.3976e-02 2.9311e-01
2.8055e-01 3.7744e-01 2.4596e-01
8.2977e-01 2.9849e-01 5.5497e-01
6.7333e-01 2.6292e-02 4.1232e-01
nan nan nan
3.8983e-01 7.5043e-02 4.2130e-01
6.0802e-01 1.2748e-01 4.2329e-01
4.9168e-01 6.8144e-01 2.1651e-01
4.3785e-01 3.9528e-01 4.4446e-01
3.9344e-01 2.0481e-01 5.0738e-01
6.6015e-01 4.4794e-01 4.5422e-01
7.6037e-01 4.2632e-01 4.0963e-01
5.3306e-01 1.9727e-01 2.6620e-01
6.5125e-01 4.7004e-01 3.9963e-01
5.0754e-01 5.1817e-02 2.4407e-01
1.9510e-01 2.2004e-01 2.3631e-01
3.3119e-01 7.8237e-01 2.2469e-01
1.7581e-01 3.0901e-01 4.9069e-01
2.0991e-01 5.0693e-01 2.3193e-01
4.0613e-01 3.0678e-01 3.6189e-01
3.5704e-01 5.9206e-01 2.4943e-01
1.5034e-01 4.8283e-01 2.6249e-01
1.0194e-01 4.2180e-01 1.7014e-01
6.5948e-01 1.2960e-01 3.5848e-01
3.6275e-01 7.6036e-02 5.5661e-01
4.5903e-02 5.2123e-01 3.6308e-01
4.5674e-01 4.5318e-01 3.3006e-01
8.3962e-02 5.7824e-01 2.7515e-01
1.7219e-01 3.4866e-02 4.9018e-01
8.3465e-01 5.1282e-01 2.4373e-01
nan nan nan
2.1833e-01 2.0501e-01 4.7195e-01
4.0463e-01 9.3040e-02 5.2526e-01
1.0424e-01 2.0971e-02 3.2693e-01
2.6008e-01 5.0854e-01 2.0406e-01
1.2330e-01 3.1837e-01 4.1656e-01
7.7728e-02 5.1926e-01 5.6090e-01
2.3822e-01 5.4849e-01 3.8323e-01
8.3780e-01 1.1817e-01 2.7428e-01
4.6669e-01 3.7090e-01 2.8458e-01
3.0195e-01 7.2573e-01 5.0275e-01
7.0709e-02 3.6508e-02 3.3033e-01
1.0288e-01 4.7393e-02 3.1924e-01
7.4559e-02 4.6803e-01 3.2229e-01
4.8605e-01 1.5886e-01 1.6862e-01
6.3097e-01 5.0472e-02 3.5609e-01
4.8809e-01 7.5177e-02 1.7360e-01
9.8733e-01 3.4279e-01 6.4229e-01
6.8433e-01 1.2334e-01 2.5401e-01
5.3438e-01 4.8735e-01 1.9746e-01
9.4931e-01 1.3364e-01 4.2334e-01
7.4658e-01 4.0643e-01 3.0426e-01
2.1725e-01 3.7352e-01 3.3931e-01
4.3940e-01 1.7774e-01 3.5080e-01
1.7976e-01 1.5320e-01 4.0230e-01
5.2302e-01 2.8592e-02 4.4066e-01
8.9632e-02 7.0930e-01 4.3427e-01
5.5993e-01 1.7215e-01 3.8330e-01
8.8285e-01 2.2920e-01 1.7730e-01
6.5486e-01 4.1155e-01 4.7430e-01
3.1692e-01 1.1391e-01 2.1772e-01
3.5200e-01 6.3772e-01 4.2279e-01
5.1068e-01 3.9530e-01 5.0015e-01
2.2396e-01 3.4863e-01 3.9283e-01
8.2460e-01 3.0983e-01 1.6351e-01
8.7775e-02 2.0104e-01 4.0413e-01
6.8879e-01 1.0690e-01 2.6183e-01
3.5987e-01 7.5582e-01 3.8819e-01
2.8449e-01 6.3426e-01 2.8835e-01
8.6311e-02 2.0747e-02 3.3291e-01
1.7641e-01 1.1008e-01 3.1574e-01
8.3249e-01 1.9614e-01 5.2882e-01
1.0896e-01 2.4809e-01 3.6875e-01
1.3435e-01 2.5604e-01 4.3209e-01
4.3169e-01 5.2474e-01 3.1690e-01
1.2894e-01 4.7605e-01 2.4348e-01
2.5960e-01 1.6129e-01 2.1801e-01
3.8864e-01 1.9372e-01 2.2226e-01
4.0335e-01 7.4570e-01 3.8172e-01
2.6145e-01 2.2215e-01 1.1953e-01
7.9657e-01 4.9718e-02 4.5694e-01
2.8581e-01 4.5374e-01 1.9110e-01
8.7715e-01 3.8587e-01 3.6085e-01
6.9104e-01 9.2781e-02 4.3913e-01
6.6254e-01 2.2064e-01 4.1364e-01
3.8976e-01 5.7694e-02 3.6401e-01
5.9460e-01 1.0091e-01 3.9354e-01
5.4381e-01 6.0561e-01 4.6404e-01
5.8116e-01 4.0752e-01 3.9032e-01
3.8509e-01 3.8382e-01 2.5014e-01
6.4602e-01 3.5950e-01 4.1929e-01
7.9094e-01 2.3542e-01 3.5823e-01
5.1136e-01 2.2735e-01 2.3148e-01
6.7134e-01 2.8771e-01 1.2863e-01
4.8071e-01 1.8857e-02 3.6111e-01
7.2981e-02 3.9212e-01 3.3029e-01
3.0468e-01 1.0248e+00 2.8657e-01
4.0183e-02 2.1863e-01 4.2852e-01
1.8995e-01 6.6603e-01 5.8844e-01
4.8576e-01 4.3860e-01 2.6659e-01
3.3119e-01 5.7353e-01 5.2621e-01
1.2707e-01 3.9430e-01 3.4751e-01
2.5208e-01 4.2589e-01 2.1080e-01
8.7064e-01 1.1450e-01 3.6921e-01
2.7418e-01 5.2639e-02 5.2389e-01
1.7817e-01 5.0374e-01 4.8866e-01
5.1098e-01 4.3279e-01 3.5333e-01
9.7466e-02 5.7500e-01 1.7413e-01
2.7236e-01 1.1398e-01 3.3248e-01
9.3490e-01 5.6437e-01 3.5884e-01
nan nan nan
1.9649e-02 6.4976e-02 3.6281e-01
3.4564e-01 1.0086e-01 3.9776e-01
2.6900e-02 9.3751e-02 4.0197e-01
2.6674e-01 6.5496e-01 3.9394e-01
8.9401e-02 3.7678e-01 3.4201e-01
9.2385e-02 3.6621e-01 5.4175e-01
1.8830e-01 5.4983e-01 4.9393e-01
7.8327e-01 1.4551e-01 1.8530e-01
4.7132e-01 3.8454e-01 2.3113e-01
3.7914e-01 7.5377e-01 3.7593e-01
3.2403e-02 5.1098e-02 2.6817e-01
2.9319e-01 2.5481e-01 1.2218e-01
1.7276e-02 4.6965e-01 5.5068e-01
5.4298e-01 4.0669e-01 3.6222e-01
6.4619e-01 7.7552e-03 2.4156e-01
4.2212e-01 1.7512e-02 4.4833e-01
3.7381e-01 3.8615e-01 4.5586e-01
8.4325e-01 1.6678e-01 4.0118e-01
6.0528e-01 2.1811e-01 4.6445e-01
5.4268e-01 7.8435e-03 4.5240e-01
7.1542e-01 3.7774e-01 4.2815e-01
3.2522e-01 4.0302e-01 3.2397e-01
5.1658e-01 3.2259e-01 3.5591e-01
2.7050e-01 2.4035e-01 3.4831e-01
5.0420e-01 5.5180e-03 4.6335e-01
9.2123e-02 7.1153e-01 6.0276e-01
9.2361e-01 9.5369e-02 5.0725e-01
9.5800e-01 2.2356e-01 3.8034e-01
nan nan nan
1.3394e-01 1.1246e-01 4.5520e-01
2.3957e-01 7.3874e-01 3.8193e-01
6.1639e-01 4.6595e-01 3.9630e-01
2.1477e-01 3.2928e-01 3.1512e-01
1.8286e-01 2.8345e-02 2.4637e-01
1.5057e-01 9.1867e-02 3.8343e-01
5.8790e-01 7.6178e-02 3.5409e-01
3.4663e-01 8.1952e-01 4.9925e-01
2.7467e-01 4.9213e-01 3.3481e-01
8.4442e-02 5.3786e-02 2.0062e-01
2.4807e-01 6.0420e-02 2.1919e-01
7.7930e-01 1.3488e-01 2.5022e-01
9.5739e-02 3.4358e-01 4.6617e-01
1.9834e-01 3.8347e-01 5.6092e-01
6.3443e-01 3.5258e-01 2.9124e-01
2.6149e-01 4.9659e-01 3.2133e-01
3.1535e-01 2.4428e-01 1.7837e-01
3.3537e-01 6.3830e-02 3.6799e-01
5.4824e-01 6.0356e-01 3.4925e-01
4.0028e-01 3.3756e-01 4.0068e-01
7.3657e-01 2.8432e-01 5.0648e-01
3.6585e-01 4.0849e-01 2.6934e-01
8.2571e-01 2.7911e-01 4.2310e-01
7.0766e-01 2.0587e-01 4.7155e-01
4.7987e-01 9.7406e-02 4.3038e-01
2.8503e-01 1.2749e-01 4.4167e-01
6.3325e-01 7.5262e-02 5.4858e-01
2.9076e-01 7.8952e-01 6.6059e-01
6.9692e-01 3.3421e-01 3.9930e-01
5.6154e-01 3.8216e-01 2.4239e-01
5.8783e-01 5.7267e-01 5.8023e-01
8.5168e-01 3.0018e-01 3.6935e-01
4.4719e-01 3.4283e-01 2.1885e-01
8.7763e-01 3.0520e-01 2.6645e-01
4.5792e-01 1.5412e-01 5.5105e-01
4.2058e-02 4.7765e-01 3.8250e-01
4.3679e-01 1.0206e+00 2.5709e-01
6.9466e-02 9.3365e-02 3.1532e-01
1.6922e-01 7.6708e-01 6.1284e-01
4.8005e-01 4.4577e-01 1.9680e-01
3.8464e-01 5.1939e-01 4.1633e-01
1.4886e-01 4.6348e-01 3.5169e-01
1.0419e-01 3.9801e-01 3.5799e-01
7.3685e-01 7.3247e-02 1.0823e-01
1.8989e-01 1.9859e-02 2.7066e-01
1.7582e-01 5.6336e-01 4.6331e-01
5.5391e-01 7.0550e-01 5.3971e-01
1.3475e-01 6.4062e-01 3.6736e-01
1.8037e-01 1.7823e-01 3.9205e-01
8.8266e-01 5.2517e-01 2.6936e-01
1.4260e-01 8.1979e-01 4.4748e-01
8.6336e-01 2.0867e-01 5.1358e-01
4.0305e-01 8.9975e-02 1.9617e-01
5.4222e-02 1.2434e-02 5.1079e-01
3.7143e-01 7.0098e-01 2.7346e-01
2.4532e-02 2.4585e-01 2.3836e-01
1.2464e-01 5.0445e-01 2.7084e-01
3.2311e-01 4.2388e-01 4.4216e-01
9.2668e-01 1.3037e-01 2.2459e-01
4.9898e-01 3.5175e-01 4.0643e-01
1.8998e-01 7.0735e-01 3.8699e-01
5.3232e-02 4.5304e-02 6.6760e-01
1.5729e-01 1.3235e-01 2.4332e-01
8.8126e-02 5.7260e-01 4.0944e-01
4.7014e-01 3.9533e-01 5.6572e-01
5.8663e-01 8.9264e-02 3.1418e-01
5.1066e-01 1.4831e-01 3.0424e-01
9.5695e-01 4.9979e-01 5.4166e-01
6.5560e-01 1.4987e-01 2.9319e-01
4.9905e-01 6.5203e-02 4.6764e-01
8.8326e-01 1.5192e-01 2.4608e-01
6.8277e-01 4.4322e-01 3.1999e-01
2.9326e-01 3.5835e-01 2.0451e-01
4.1401e-01 2.0049e-01 5.2240e-01
2.7827e-01 2.0091e-01 2.8416e-01
4.9348e-01 3.8204e-02 4.1134e-01
2.7026e-01 6.4502e-01 5.0251e-01
8.9770e-01 1.8122e-02 3.7075e-01
8.6453e-01 1.1881e-01 4.2604e-01
5.8744e-01 2.3104e-01 5.4750e-01
1.0353e-01 7.0150e-02 6.3047e-01
4.1643e-01 5.9789e-01 4.4500e-01
7.8702e-01 2.9803e-01 4.3296e-01
1.9712e-01 2.6107e-01 3.2406e-01
9.3376e-01 4.4906e-02 1.1355e-01
3.2916e-01 7.1627e-02 5.9708e-01
6.6425e-01 1.4257e-01 4.5954e-01
2.3702e-01 9.4345e-01 6.0962e-01
2.2870e-01 4.7429e-01 2.5548e-01
2.3539e-02 8.5967e-02 3.9376e-01
2.3861e-01 1.3697e-02 4.7155e-01
7.1309e-01 3.3035e-01 3.1197e-01
1.2835e-01 3.8959e-01 6.2983e-01
8.2256e-02 4.7799e-01 2.0510e-01
6.6310e-01 9.4017e-02 5.9253e-01
1.9424e-01 4.6175e-01 6.9869e-01
1.8381e-01 3.3850e-01 4.5512e-01
3.0260e-01 6.4335e-02 3.4324e-01
4.8061e-01 3.9989e-01 2.2787e-01
4.2044e-01 2.7604e-01 3.4698e-01
5.8228e-01 1.0107e-01 5.0079e-01
2.9617e-01 1.7874e-01 1.7440e-01
1.6253e-01 2.1506e-01 4.2071e-01
6.3673e-01 1.1645e-01 5.0802e-01
5.3208e-01 1.0136e-02 3.8878e-01
3.2614e-01 1.0947e-01 4.5753e-01
7.3428e-01 1.0098e-01 5.6985e-01
2.1528e-01 5.6511e-01 7.4176e-01
7.4509e-01 5.2731e-01 4.5500e-01
4.2819e-01 4.2319e-01 4.8361e-01
5.5624e-01 4.5542e-01 6.4928e-01
9.3345e-01 2.8344e-01 3.8567e-01
3.1583e-01 1.1055e-01 2.7138e-01
9.8957e-01 2.1894e-01 5.2045e-01
5.3487e-01 1.1714e-03 4.8540e-01
7.6601e-02 3.2880e-01 4.1980e-01
1.7977e-01 6.9487e-01 6.0577e-01
6.5950e-02 1.2757e-01 3.1170e-01
1.9056e-01 6.5024e-01 1.7717e-01
5.6514e-01 3.2448e-01 5.5566e-01
5.2041e-01 6.4089e-01 3.2280e-01
2.1688e-01 4.3011e-01 2.7730e-01
1.6721e-01 3.0088e-01 5.1370e-01
7.3277e-01 9.3904e-03 6.3777e-01
2.5808e-01 7.2135e-02 4.5686e-01
1.3489e-01 5.1774e-01 3.2264e-01
4.0235e-01 8.4148e-01 5.9187e-01
1.1017e-01 3.8489e-01 3.8913e-01
1.8234e-01 2.1086e-01 1.6349e-01
8.6240e-01 2.2543e-01 4.3617e-01
5.6017e-02 6.2808e-01 2.8181e-01
8.5730e-01 2.6669e-01 4.0888e-01
4.4669e-01 6.1336e-02 3.5532e-01
1.1029e-01 1.2142e-01 5.4714e-01
2.4881e-01 4.0885e-01 3.6461e-01
1.6446e-02 2.0339e-01 4.0079e-01
3.2304e-02 3.8961e-01 3.4599e-01
4.0957e-01 1.6086e-01 1.3050e-01
8.3909e-01 2.0699e-02 2.8973e-01
5.6544e-01 2.4073e-01 4.1276e-01
1.2829e-01 7.4801e-01 5.2219e-01
1.7702e-01 9.0318e-02 4.3720e-01
1.3023e-01 2.4751e-01 5.3333e-01
4.4852e-03 5.4535e-01 2.8599e-01
5.9648e-01 3.5799e-01 2.3427e-01
7.0466e-01 6.7923e-03 5.6617e-01
4.4497e-01 1.8529e-02 4.2680e-01
1.7565e-01 3.4070e-01 5.6097e-01
6.6479e-01 2.7804e-01 2.6743e-01
7.2194e-01 2.1329e-01 5.4209e-01
3.3505e-01 5.2309e-02 2.9049e-01
5.5971e-01 3.6693e-01 4.2608e-01
3.5475e-01 3.1017e-01 4.5210e-01
4.3122e-01 3.6550e-01 1.9257e-01
2.5379e-01 2.2130e-01 4.4998e-01
4.6443e-01 1.0243e-01 8.6043e-02
2.9929e-01 7.4405e-01 3.5855e-01
8.4204e-01 7.5311e-02 3.2923e-01
2.4442e-01 8.6807e-02 2.2020e-01
1.0263e+00 3.2426e-01 4.0372e-01
1.3454e-01 3.1035e-02 3.1552e-01
4.5409e-01 7.6411e-01 3.3849e-01
7.6664e-01 2.9481e-01 3.9152e-01
3.1262e-01 3.6319e-01 2.8326e-01
8.2411e-01 1.8044e-01 2.1607e-01
3.1599e-01 2.5074e-01 1.7277e-01
7.0014e-01 1.6733e-01 4.3634e-01
nan nan nan
1.7617e-01 6.1974e-01 3.8962e-01
2.5742e-02 1.1325e-02 3.0086e-01
2.0339e-01 2.4441e-01 4.5744e-01
7.2186e-01 2.8431e-01 3.2936e-01
1.3317e-01 4.1949e-01 4.6747e-01
2.6502e-01 4.4286e-01 3.1984e-01
6.4021e-01 3.6093e-01 4.3340e-01
4.6505e-01 5.3334e-01 4.3720e-01
3.1030e-01 3.3670e-01 1.8404e-01
2.7744e-01 5.3062e-02 1.7663e-01
4.7707e-01 5.1393e-01 3.8917e-01
3.5728e-01 3.1043e-01 4.1151e-01
5.3194e-01 1.2659e-03 2.6099e-01
3.6680e-01 1.9645e-01 1.9233e-01
7.6065e-01 2.6628e-01 3.9878e-01
5.9440e-01 1.0092e-01 5.1433e-01
4.0018e-01 1.0109e-01 2.6270e-01
2.1107e-01 2.7708e-02 4.5531e-01
8.7292e-01 9.8716e-02 1.8862e-01
2.5634e-01 6.4797e-01 1.5708e-01
6.7745e-01 4.8132e-01 2.4644e-01
5.9123e-01 7.3281e-01 3.0932e-01
6.2232e-01 4.7053e-01 2.2020e-01
nan nan nan
4.6143e-01 2.8894e-01 1.6648e-01
8.8241e-01 4.3019e-01 2.1615e-01
4.2541e-01 1.6443e-01 4.8769e-01
1.0513e-01 3.3527e-01 4.2057e-01
4.0214e-01 9.8226e-01 2.8282e-01
1.9963e-01 3.0047e-01 3.3767e-01
9.4533e-02 9.0419e-01 2.7857e-01
5.3805e-01 3.6682e-01 4.2345e-01
4.4504e-01 4.7768e-01 2.2166e-01
2.9453e-01 3.1565e-01 4.0501e-01
2.8834e-01 4.4339e-01 1.2322e-01
6.0457e-01 1.1051e-01 1.6677e-01
3.4851e-01 1.2867e-01 1.8539e-01
8.5785e-02 6.5042e-01 2.1422e-01
3.4629e-01 6.8203e-01 2.1421e-01
1.5065e-01 4.5792e-01 3.7269e-01
2.2098e-01 5.1287e-01 2.8321e-01
7.9431e-01 3.3776e-01 4.3975e-01
7.1359e-02 6.2486e-01 4.3798e-01
7.0280e-01 6.3258e-02 3.5615e-01
5.8238e-01 8.7663e-02 2.5762e-01
