# d_x d_y d_z
5.8585e-01 4.8973e-01 6.7833e-01
2.7977e-02 3.2942e-01 1.4654e+00
2.4674e-01 4.7642e-01 7.5493e-01
1.7692e-02 2.3309e-01 1.2730e+00
3.8436e-01 2.7224e-01 6.9268e-01
2.6292e-02 5.3269e-01 8.3435e-01
2.1154e-01 1.8595e-01 4.1059e-01
6.6316e-01 4.7087e-01 2.2902e-01
5.1781e-01 2.6193e-01 9.5526e-01
3.5026e-01 8.8730e-01 6.2116e-01
4.1929e-01 3.3325e-01 1.4149e+00
2.4032e-01 6.3691e-03 1.0581e+00
2.4562e-01 1.5959e-01 1.1477e+00
7.2072e-01 2.2005e-01 4.5462e-01
5.6259e-01 4.3093e-01 7.3630e-01
5.4306e-01 2.1668e-01 1.4443e+00
1.8068e-01 7.5435e-01 3.8094e-01
3.5542e-02 2.8058e-01 1.0963e+00
2.2246e-01 3.4713e-01 6.4150e-01
1.6114e-01 2.2588e-01 6.1426e-01
1.6633e-01 2.6048e-01 9.5025e-01
7.6217e-01 1.2627e-01 8.7066e-01
2.5151e-01 3.7138e-02 8.8917e-01
3.1244e-01 5.2490e-02 1.1188e+00
1.6225e-01 7.4130e-01 3.6654e-01
6.1919e-01 4.1488e-01 6.4400e-01
5.5443e-01 3.0803e-01 7.3602e-01
7.1243e-01 4.6688e-01 9.3680e-01
6.2225e-01 4.5741e-01 5.0571e-01
3.1794e-01 2.9695e-01 7.3051e-01
6.6300e-04 2.5415e-01 1.2660e+00
5.7765e-01 1.2364e-01 8.6359e-01
4.4964e-02 5.7882e-01 9.5588e-01
9.4189e-02 3.7617e-01 1.5070e+00
2.1176e-01 6.3506e-02 6.8218e-01
1.1051e-01 3.9981e-01 1.0399e+00
5.6741e-01 2.0377e-01 1.3766e+00
4.2600e-01 6.9505e-01 4.0238e-01
5.0767e-01 3.4806e-01 9.9720e-01
3.3459e-01 4.6822e-01 7.0103e-01
6.1090e-01 2.6511e-01 8.4488e-01
5.1422e-01 4.4237e-01 4.5644e-01
1.2150e-01 6.7713e-01 7.6681e-01
3.2299e-01 3.5898e-01 5.3463e-01
2.3921e-01 4.3848e-03 9.0787e-01
7.0101e-02 1.0301e-01 1.2259e+00
4.2813e-01 2.6740e-01 1.1252e+00
5.4162e-01 5.7629e-02 1.1418e+00
7.7714e-02 7.8008e-01 5.0134e-01
4.1951e-02 1.8408e-01 1.4437e+00
2.1918e-01 3.5632e-01 4.2245e-01
nan nan nan
3.0567e-01 2.8654e-01 6.5246e-01
7.4499e-01 2.3400e-01 7.6163e-01
5.5223e-01 2.2542e-02 9.8977e-01
4.5551e-01 6.4359e-01 7.8871e-01
5.7592e-01 3.5931e-01 4.7811e-01
6.6371e-02 4.2611e-01 5.1376e-01
5.0508e-02 2.3459e-01 7.2145e-01
3.1444e-01 1.2904e-01 7.9708e-01
7.9531e-01 2.9465e-01 4.3199e-01
1.4030e-01 4.1009e-01 4.6003e-01
4.4785e-01 2.1301e-01 5.8199e-01
5.1649e-01 3.6285e-01 7.9935e-01
8.6473e-02 5.5526e-02 5.2363e-01
3.3698e-02 1.9909e-01 7.1409e-01
2.0498e-01 2.0498e-01 1.2226e+00
1.4625e-01 7.1007e-01 8.8356e-01
3.0062e-01 2.4228e-01 1.1664e+00
4.8946e-02 2.8809e-01 1.3637e+00
4.8290e-01 2.1396e-01 8.2510e-01
8.8314e-01 3.4542e-01 5.5066e-01
8.0589e-01 1.2654e-02 1.1266e+00
3.6815e-01 4.8055e-01 1.1008e+00
7.7177e-01 3.0515e-01 9.8021e-01
5.7301e-01 9.1517e-02 4.1274e-01
1.4183e-01 4.9547e-01 7.0232e-01
5.8366e-01 3.7736e-03 1.1118e+00
4.5128e-01 4.4525e-01 4.7358e-01
7.4697e-01 2.7467e-01 3.9526e-01
3.4811e-01 1.9234e-01 7.9329e-01
2.2764e-01 5.2491e-02 7.8285e-01
4.0823e-01 7.1394e-02 4.5204e-01
6.0212e-01 3.6894e-01 1.0600e+00
6.6553e-01 1.7701e-02 1.1390e+00
1.4451e-01 6.1144e-01 4.2534e-01
3.4717e-01 8.0266e-02 6.9898e-01
7.9538e-01 4.7044e-02 6.2991e-01
4.3742e-02 2.1244e-01 8.2089e-01
7.5728e-01 1.7554e-01 7.4030e-01
2.6658e-01 6.7257e-01 1.0364e+00
7.1756e-01 2.7257e-03 4.9530e-01
5.3505e-01 2.7832e-02 1.1097e+00
7.4053e-04 2.0841e-01 6.1672e-01
6.4750e-01 3.7852e-03 5.8625e-01
2.3631e-01 3.4433e-01 9.7898e-01
5.9087e-01 1.5497e-01 6.1278e-01
2.9787e-01 4.6516e-01 4.1561e-01
5.1235e-01 5.0872e-01 5.9664e-01
1.7338e-01 3.4583e-01 2.7187e-01
2.0037e-01 4.8797e-01 1.4410e+00
3.9527e-01 2.9303e-01 8.9654e-01
5.7547e-01 1.4480e-01 6.7127e-01
1.6899e-01 1.2055e-01 1.2262e+00
1.4943e-01 6.1455e-01 1.3378e+00
3.9964e-01 6.8711e-01 8.8303e-01
1.9293e-01 6.0575e-01 1.0084e+00
3.9204e-02 4.7075e-01 6.7723e-01
2.6700e-01 3.3514e-01 1.0154e+00
3.5204e-01 3.8878e-01 1.0643e+00
6.3870e-01 1.4406e-01 8.8027e-01
4.3242e-01 4.0862e-01 1.0643e+00
8.2811e-02 4.4834e-01 7.2461e-01
1.5697e-01 9.3460e-01 5.3340e-01
1.9426e-01 7.8510e-02 1.0712e+00
2.4925e-01 6.7748e-01 7.9688e-01
3.7539e-01 6.9359e-01 5.2208e-01
4.9318e-01 5.7438e-01 8.6951e-01
2.5101e-01 4.4924e-01 1.4383e+00
6.2522e-02 4.1956e-02 9.9537e-01
4.9987e-01 7.5248e-02 1.0504e+00
8.7768e-02 2.9363e-01 6.6542e-01
3.3881e-01 5.2754e-01 3.0679e-01
8.8864e-03 4.7539e-02 7.5367e-01
3.8981e-01 3.8788e-01 4.9590e-01
6.0216e-02 4.3199e-01 1.0431e+00
1.9821e-01 2.4460e-05 4.3900e-01
6.5938e-01 2.3882e-01 5.2863e-01
6.4636e-01 3.1365e-01 6.9294e-01
3.2780e-01 6.2173e-01 3.3730e-01
5.7198e-01 6.6584e-01 8.0457e-01
3.3104e-01 9.2357e-02 5.2606e-01
5.3608e-01 2.2867e-01 7.6830e-01
7.1774e-01 2.3517e-01 9.8323e-01
5.8446e-01 3.7649e-01 4.0491e-01
5.4690e-01 2.6679e-01 6.2479e-01
3.3438e-01 8.6977e-01 9.4050e-01
2.2395e-02 3.5875e-01 8.3448e-01
3.3667e-01 6.8003e-01 7.6762e-01
2.7572e-01 3.2481e-01 6.5805e-01
7.8946e-02 4.2793e-02 6.6504e-01
8.8698e-01 1.8892e-01 7.5744e-01
3.2342e-01 5.2966e-02 1.1320e+00
3.7493e-01 9.5819e-02 8.8985e-01
3.3005e-01 6.9298e-01 8.5307e-01
5.9782e-01 4.8536e-01 7.0916e-01
8.2712e-01 1.9484e-01 1.8200e-01
5.2416e-01 4.0958e-01 1.1266e+00
5.1716e-01 5.2002e-01 5.3618e-01
3.0714e-01 2.4499e-01 4.2248e-01
8.5440e-02 2.8091e-01 1.0365e+00
4.6469e-01 7.4386e-02 4.6675e-01
6.9814e-02 6.1062e-01 9.7474e-01
6.7689e-02 4.9162e-01 6.0491e-01
1.9450e-01 5.0436e-02 8.3731e-01
1.4608e-01 5.4528e-01 8.9753e-01
6.5966e-01 3.0881e-01 7.3299e-01
3.0217e-01 7.0269e-01 3.5783e-01
5.4641e-01 4.4489e-01 8.1905e-01
2.7448e-01 4.0243e-01 9.9213e-01
6.3395e-01 1.8039e-01 6.4432e-01
6.0629e-01 4.3666e-01 5.4503e-01
2.0957e-01 6.7445e-01 9.7422e-01
1.7723e-01 4.7466e-01 3.8249e-01
2.4886e-01 9.5508e-02 9.2324e-01
1.5859e-01 2.1845e-01 7.1573e-01
4.7282e-01 2.7162e-01 6.9947e-01
5.7613e-01 3.0811e-01 1.3195e+00
3.1480e-02 7.3577e-01 9.6057e-01
4.9705e-02 1.0770e-01 1.3566e+00
3.2603e-01 4.5116e-01 5.3934e-01
nan nan nan
1.5319e-01 4.0100e-01 1.0949e+00
5.8583e-01 1.1675e-02 7.7381e-01
8.1545e-01 1.2744e-01 7.2401e-01
5.5475e-01 3.9780e-01 5.4224e-01
6.3589e-01 2.9805e-01 8.2590e-01
1.3486e-03 1.1422e-01 1.1702e+00
3.6846e-02 3.7526e-01 7.4336e-01
3.7617e-01 1.8953e-01 3.0911e-01
8.2342e-01 2.4614e-01 5.9495e-01
2.9660e-01 6.4758e-01 4.0233e-01
7.1847e-01 5.2926e-01 6.7433e-01
2.6425e-01 3.3377e-01 1.0768e+00
7.0027e-02 1.5374e-01 7.3937e-01
8.0588e-02 2.8738e-02 4.2929e-01
9.7886e-02 2.6690e-01 1.7147e+00
4.1507e-02 7.0074e-01 8.5237e-01
1.1670e-01 3.9581e-01 1.1909e+00
9.1916e-02 2.4153e-01 1.2886e+00
5.2129e-01 2.0235e-01 1.1114e+00
7.0497e-01 4.4281e-01 5.8805e-01
6.5054e-01 1.5273e-01 4.0313e-01
1.6499e-01 5.3295e-01 1.2652e+00
4.0017e-02 3.7321e-01 5.0886e-01
5.9629e-01 3.4891e-02 1.1795e+00
2.4191e-01 5.8489e-01 4.9755e-01
6.3725e-01 1.8219e-01 7.8454e-01
4.2761e-01 4.1899e-01 6.7490e-01
8.3993e-01 7.9687e-02 5.7128e-01
3.0878e-01 3.3006e-01 3.2438e-01
6.2690e-02 7.9191e-02 9.2155e-01
4.9684e-01 1.1248e-01 8.3834e-01
5.2716e-01 6.6248e-01 4.0008e-01
6.4351e-01 3.4477e-01 7.4293e-01
2.1708e-02 7.1418e-01 4.7281e-01
4.0205e-01 2.6936e-02 5.0418e-01
7.0176e-01 9.9200e-03 6.1259e-01
7.6600e-02 1.9094e-01 1.4278e+00
8.3487e-01 4.4349e-01 8.8104e-01
1.8369e-01 6.4295e-01 5.2192e-01
8.7175e-01 1.6469e-01 4.0254e-01
5.2780e-01 2.0878e-01 8.0232e-01
7.6818e-02 2.1991e-01 5.3579e-01
5.9628e-01 1.1774e-01 6.3026e-01
1.4811e-01 1.1248e-01 9.9227e-01
6.7269e-01 5.6002e-01 9.0122e-01
3.0463e-01 4.6025e-01 7.3373e-01
4.6750e-01 5.9553e-01 7.6150e-01
9.3772e-02 3.9995e-01 4.3737e-01
5.1906e-02 5.8241e-01 9.6852e-01
6.6460e-01 2.8651e-01 1.4433e+00
5.6185e-01 1.9618e-01 7.6115e-01
2.8855e-01 1.0043e-01 8.2547e-01
1.6199e-01 5.5642e-01 8.4965e-01
3.5878e-01 6.1684e-01 5.3577e-01
2.2972e-01 4.4257e-01 6.8289e-01
9.1380e-02 4.4291e-01 1.3025e+00
4.3618e-01 9.7798e-02 8.6712e-01
5.1004e-01 3.4754e-01 4.4942e-01
4.8793e-01 3.8666e-02 8.8397e-01
4.5873e-01 2.3148e-01 8.2341e-01
2.0756e-02 4.6303e-01 6.5629e-01
2.5942e-01 8.8207e-01 7.9014e-01
2.7981e-01 5.0149e-01 4.1487e-01
2.8990e-01 6.3587e-01 8.3053e-01
4.8126e-01 4.3663e-01 8.8861e-01
3.9858e-01 6.0113e-01 8.5728e-01
1.3227e-01 2.8891e-01 9.2883e-01
8.3619e-02 1.3705e-01 6.5323e-01
3.4000e-01 1.6599e-01 1.3698e+00
2.2958e-01 3.2625e-01 9.8773e-01
3.7585e-01 5.3517e-01 6.5048e-01
7.4599e-02 2.4297e-01 3.9035e-01
6.2307e-01 1.0716e-01 1.2308e+00
1.2376e-01 4.5969e-01 7.2357e-01
1.6986e-01 1.4475e-01 9.4214e-01
8.0152e-01 2.0494e-01 9.5624e-01
5.8507e-01 3.6901e-01 8.0555e-01
2.6164e-01 6.9740e-01 7.5637e-01
6.8388e-01 6.7079e-01 5.0212e-01
3.1788e-01 1.7991e-01 5.4372e-01
4.2096e-01 2.4150e-01 6.2461e-01
5.3228e-01 1.0371e-01 7.7649e-01
5.9526e-01 5.8535e-01 9.8393e-01
7.3296e-01 2.9809e-01 6.5005e-01
1.0641e-01 8.0362e-01 5.1084e-01
6.2920e-02 7.5566e-02 1.2873e+00
4.3710e-01 5.4127e-01 6.0441e-01
3.8798e-01 3.6700e-01 2.8854e-01
1.5192e-01 3.5677e-03 1.2505e+00
8.5316e-01 8.0163e-02 1.1117e+00
2.5248e-01 1.5708e-01 7.9259e-01
3.2691e-01 3.4227e-01 8.8300e-01
2.6622e-01 4.5332e-01 8.9511e-01
nan nan nan
7.8613e-01 7.2045e-02 3.7807e-01
6.2727e-01 1.7594e-01 9.4766e-01
3.5804e-01 7.7190e-01 4.0638e-01
3.1548e-01 3.0592e-01 3.0277e-01
2.7345e-02 2.2237e-01 9.5444e-01
5.8039e-01 5.1011e-02 5.5791e-01
3.7567e-02 5.6428e-01 8.0226e-01
1.2635e-01 4.5648e-01 1.1215e+00
1.3559e-01 9.8036e-02 9.6747e-01
2.0772e-01 4.5727e-01 9.2502e-01
5.1874e-01 1.7386e-01 1.0825e+00
2.3311e-01 6.8054e-01 5.0555e-01
5.8582e-01 3.0963e-01 7.7764e-01
3.0080e-01 4.3808e-01 1.2113e+00
6.5365e-01 3.2208e-01 8.1358e-01
5.8804e-01 4.0027e-01 5.2811e-01
1.6071e-01 8.8457e-01 7.4424e-01
2.1220e-01 3.3795e-01 5.0043e-01
2.9966e-01 2.9582e-01 4.3749e-01
1.7892e-01 2.6263e-02 7.7237e-01
4.4233e-01 2.9526e-01 8.6796e-01
6.8116e-01 1.6272e-01 6.2749e-01
5.3243e-02 8.3268e-01 1.3446e+00
6.3343e-02 7.6222e-02 1.3497e+00
3.5840e-01 5.9518e-01 6.4093e-01
9.7746e-01 4.0690e-01 1.1935e+00
2.1079e-01 2.7837e-01 7.6923e-01
7.0186e-01 3.8463e-02 6.6380e-01
7.5323e-01 7.1782e-02 4.4657e-01
5.0834e-01 1.4957e-01 8.5859e-01
7.0018e-01 1.1397e-01 1.4170e+00
1.0552e-02 2.2308e-01 6.7102e-01
2.8200e-02 3.8736e-01 6.3219e-01
3.5536e-01 9.9797e-02 5.6089e-01
7.0528e-02 2.5459e-01 1.0409e+00
1.0885e-01 5.8039e-01 1.2110e+00
nan nan nan
3.2798e-01 3.1429e-01 1.0284e+00
2.7272e-02 1.2295e-01 7.8601e-01
8.7427e-03 6.6014e-02 9.9559e-01
3.9431e-01 1.7135e-01 8.9093e-01
8.2566e-02 6.0932e-01 5.8129e-01
1.6810e-01 3.4526e-01 9.6389e-01
3.2831e-01 3.8888e-02 1.0209e+00
1.8651e-01 4.8767e-01 1.5985e+00
7.9709e-01 2.5481e-01 7.1580e-01
7.4986e-01 1.1589e-01 6.7419e-01
1.8100e-01 5.0965e-01 4.0861e-01
3.7279e-01 2.1327e-01 7.0039e-01
6.6415e-01 1.7741e-02 9.5820e-01
1.4793e-01 4.9783e-01 5.4928e-01
5.6393e-01 1.1216e-01 7.7554e-01
5.2158e-01 4.1623e-01 4.3376e-01
8.0618e-01 7.9347e-02 6.3017e-01
2.8546e-01 4.0372e-01 5.6301e-01
6.2042e-02 5.8287e-02 8.5010e-01
1.8908e-01 4.3199e-02 5.4866e-01
3.9723e-01 6.6299e-01 6.8332e-01
9.2621e-01 3.8538e-01 1.1177e+00
2.7553e-01 5.9791e-01 3.8280e-01
5.6592e-01 1.4485e-01 5.5600e-01
8.9955e-01 1.9586e-01 7.8380e-01
1.4712e-01 3.0268e-01 1.4166e+00
8.7928e-01 3.1332e-01 6.6732e-01
3.0589e-01 4.9413e-01 4.8956e-01
8.0508e-01 1.2659e-01 6.5829e-01
3.8931e-01 8.8917e-02 6.1887e-01
8.7266e-02 1.1030e-01 6.3621e-01
7.4534e-01 1.8082e-02 8.2306e-01
2.0959e-01 1.7120e-01 3.7246e-01
6.1985e-01 3.6378e-01 7.2939e-01
1.8404e-01 4.5692e-01 1.1735e+00
5.0297e-01 3.3829e-01 4.5389e-01
6.5300e-02 2.4223e-01 6.4129e-01
2.2052e-01 6.3417e-01 5.4246e-01
5.9699e-01 4.0538e-01 9.9245e-01
3.4693e-01 1.9914e-01 7.7869e-01
1.7455e-01 2.4642e-01 1.0994e+00
1.1119e-01 7.0246e-01 9.1092e-01
5.4854e-01 7.9506e-01 2.9002e-01
1.9348e-01 3.5313e-01 8.8330e-01
1.4746e-02 6.4593e-01 9.3334e-01
4.8455e-01 2.7658e-01 7.1392e-01
4.9392e-01 3.2510e-01 1.0035e+00
5.0634e-01 1.7303e-01 1.0126e+00
4.9294e-01 1.3894e-01 9.1559e-01
1.4131e-02 2.8115e-01 8.4439e-01
2.2173e-01 7.5084e-01 8.9143e-01
2.3400e-01 5.7309e-01 9.1468e-01
3.8739e-01 4.5391e-01 4.3860e-01
3.5290e-01 2.8750e-01 8.6700e-01
5.1030e-01 4.5964e-01 8.1741e-01
2.7289e-01 1.6558e-01 5.7522e-01
7.9290e-02 1.6532e-01 4.9184e-01
2.2898e-01 4.5251e-01 1.0963e+00
6.7708e-02 3.0743e-01 1.0279e+00
3.2025e-01 6.7337e-02 1.2770e+00
9.9975e-02 1.9711e-01 6.2904e-01
5.0597e-01 1.0911e-01 8.2984e-01
1.3976e-01 4.2912e-01 7.7337e-01
2.7986e-01 2.0787e-01 6.5905e-01
6.6393e-01 2.6092e-01 7.0531e-01
8.0105e-01 8.6971e-02 1.0889e+00
5.0762e-02 6.7998e-01 4.2690e-01
nan nan nan
1.2815e-01 8.6610e-02 4.4803e-01
3.3510e-01 2.2894e-01 7.6340e-01
4.3072e-01 1.0529e-01 4.4153e-01
4.1423e-01 6.7517e-01 1.0259e+00
8.3695e-01 1.8284e-01 6.4089e-01
1.9036e-01 7.3272e-01 8.5716e-01
nan nan nan
8.7649e-01 3.5608e-01 5.6888e-01
3.0023e-01 4.2907e-01 6.1110e-01
1.4858e-01 1.0357e-01 9.2025e-01
2.8462e-01 8.5421e-02 1.1287e+00
2.4525e-01 6.6572e-02 8.0760e-01
4.8216e-01 5.8722e-02 9.5928e-01
4.1303e-01 2.5512e-01 7.2014e-01
6.0177e-01 4.1109e-01 9.4723e-01
7.6564e-01 8.3128e-02 4.6815e-01
8.3899e-01 1.3645e-02 4.8117e-01
2.6535e-01 7.2687e-01 5.5469e-01
3.0580e-01 1.5186e-01 7.5621e-01
2.5923e-03 5.2933e-01 1.3442e+00
5.5186e-01 1.4531e-01 9.5924e-01
1.5772e-01 5.6890e-01 7.3033e-01
1.2573e-01 4.2618e-01 1.0078e+00
2.2240e-01 3.1076e-01 1.2750e+00
3.4347e-01 3.2130e-01 9.7264e-01
3.0728e-01 9.2087e-02 1.0143e+00
2.2688e-01 6.2532e-01 3.9193e-01
6.7109e-01 3.2470e-01 7.2449e-01
3.3909e-01 6.0742e-01 8.6452e-01
6.3183e-01 3.3412e-01 4.5527e-01
4.3869e-01 3.8033e-01 1.0874e+00
1.7786e-01 6.6986e-01 8.0573e-01
7.2890e-02 3.9486e-01 8.2950e-01
2.3482e-01 2.4572e-01 1.0391e+00
3.2205e-01 4.8884e-02 1.5586e-01
3.7816e-01 1.2157e-01 1.0506e+00
6.9395e-01 1.4097e-01 7.1217e-01
1.8783e-01 5.7224e-01 1.1227e+00
1.0908e-01 1.2995e-01 9.2154e-01
3.4352e-01 7.4592e-01 7.1130e-01
3.0691e-01 5.0955e-01 5.1387e-01
1.7797e-01 1.8227e-01 2.9179e-01
8.3906e-01 1.2112e-01 5.2692e-01
7.2208e-01 2.9587e-01 5.9419e-01
4.1201e-01 1.4980e-01 1.1657e+00
8.1471e-01 1.0328e-01 1.1859e+00
1.8915e-01 1.0765e-01 1.2011e+00
1.2470e-01 5.6860e-01 3.9521e-01
3.1889e-01 1.1252e-01 1.0386e+00
8.1849e-01 4.9139e-02 1.0069e+00
1.7619e-01 5.4284e-01 1.2558e+00
8.6578e-01 3.7682e-01 9.6124e-01
3.0711e-01 1.6600e-01 8.2364e-01
5.1070e-03 1.3665e-01 4.5937e-01
7.5028e-02 1.5455e-01 4.7072e-01
5.5490e-01 2.6657e-02 4.1176e-01
3.0962e-01 3.3159e-01 1.1548e+00
2.8636e-01 4.7623e-01 1.0765e+00
3.1653e-01 3.1808e-02 9.5278e-01
3.6693e-01 3.0344e-01 6.7198e-01
4.7976e-01 3.6267e-01 1.0668e+00
8.4051e-01 2.6212e-01 1.0245e+00
4.3392e-01 3.9377e-01 5.4093e-01
8.1916e-01 1.6583e-01 8.0220e-01
6.9335e-01 2.0246e-01 7.5836e-01
7.9574e-02 2.8805e-01 1.0657e+00
4.4731e-01 3.2661e-02 1.2873e+00
6.4861e-01 1.7718e-01 4.3112e-01
7.3853e-01 9.1406e-02 1.0145e+00
2.8192e-01 4.6770e-01 8.0705e-01
8.2703e-01 3.8537e-02 3.4688e-01
2.6549e-01 2.2752e-01 7.4701e-01
4.5113e-01 5.7386e-01 9.5669e-01
9.3014e-01 3.6786e-01 6.2938e-01
5.5847e-03 5.2943e-01 4.7487e-01
6.7356e-01 3.0975e-01 6.7734e-01
8.4845e-01 3.2387e-01 6.6742e-01
1.2142e-01 1.8210e-01 1.3753e+00
9.1117e-01 2.6470e-01 8.7554e-01
2.7254e-01 4.7928e-01 5.7485e-01
6.3768e-01 2.1568e-01 5.3897e-01
4.5445e-01 2.9406e-02 4.7562e-01
1.0022e-01 1.9208e-01 5.4890e-01
5.0272e-01 5.1303e-02 8.1844e-01
1.4885e-01 1.3010e-01 9.4043e-01
4.0461e-01 4.5012e-01 9.5558e-01
1.1801e-01 3.4525e-01 1.0386e+00
5.1847e-01 3.1157e-01 9.0844e-01
1.5548e-02 6.9114e-03 6.6595e-01
4.6368e-01 4.3704e-01 5.7982e-01
6.5690e-01 3.8381e-01 9.0041e-01
3.9310e-01 7.3900e-02 6.6216e-01
2.8978e-01 3.1079e-01 6.6597e-01
1.5566e-01 7.8239e-01 9.1403e-01
6.0816e-01 3.7585e-01 9.2916e-01
2.0989e-01 5.0922e-01 8.2336e-01
1.5312e-01 4.4225e-01 7.1669e-01
5.1041e-01 2.7432e-01 2.8399e-01
4.4694e-01 5.1258e-01 6.2316e-01
5.3918e-01 1.6470e-01 6.4923e-01
4.5514e-01 1.5594e-01 7.6361e-01
4.9822e-02 4.8309e-01 8.9477e-01
1.1063e-01 6.0791e-01 5.7783e-01
4.1234e-01 5.5942e-01 9.2026e-01
3.1080e-01 4.8052e-01 5.8097e-01
4.6100e-01 4.1963e-01 1.1794e+00
3.7343e-01 6.2780e-01 6.9558e-01
1.7663e-01 2.7324e-01 4.8155e-01
5.1912e-02 1.3160e-01 7.0193e-01
1.3299e-01 1.7283e-01 9.5349e-01
1.3817e-01 3.4135e-01 7.2339e-01
4.4141e-01 2.3567e-01 7.2273e-01
1.3960e-02 6.7967e-02 1.0265e+00
7.9181e-01 4.2390e-01 7.3610e-01
9.8733e-02 3.8659e-01 5.0425e-01
2.1532e-01 2.4809e-01 7.0892e-01
6.7102e-01 2.7374e-01 5.1567e-01
8.2169e-01 1.5935e-01 8.7342e-01
2.1850e-01 6.8622e-01 2.0772e-01
5.5674e-01 7.2538e-01 8.7687e-01
1.1942e-01 2.2705e-01 4.9919e-01
4.3975e-01 2.1708e-01 9.8847e-01
3.5168e-01 2.4294e-02 6.3812e-01
4.0624e-01 7.6413e-01 6.9100e-01
5.6921e-01 7.5601e-03 9.8508e-01
2.2207e-01 7.9522e-01 1.0622e+00
4.5013e-01 2.7043e-01 7.3578e-01
8.0734e-01 3.4575e-01 6.0661e-01
1.6842e-01 5.8240e-01 4.0501e-01
2.3453e-01 2.7980e-01 9.7648e-01
7.6425e-01 6.0939e-02 9.5491e-01
1.9437e-01 2.3144e-02 1.0419e+00
5.5172e-01 8.6582e-02 9.6477e-01
4.8495e-01 1.2534e-01 1.6137e+00
7.6336e-01 4.5786e-01 9.8889e-01
7.1362e-01 2.2269e-01 4.8020e-01
7.8042e-01 3.9529e-03 1.1118e+00
3.8776e-01 6.3473e-01 4.9606e-01
1.3152e-01 2.8734e-02 9.2897e-01
1.4557e-01 2.2998e-01 1.1890e+00
6.7645e-01 1.6855e-01 1.0480e+00
3.7253e-02 6.7618e-01 7.3918e-01
2.9453e-01 6.6995e-01 8.2400e-01
1.9772e-01 2.6771e-01 1.1350e+00
3.1607e-01 3.6103e-01 8.3966e-01
1.3903e-01 3.8257e-02 7.4882e-01
4.2586e-02 6.1788e-01 1.0177e+00
7.4677e-01 3.1784e-01 8.5739e-01
2.7023e-01 7.6280e-01 5.1799e-01
7.8400e-01 2.1819e-01 6.0752e-01
5.6859e-01 2.6092e-01 8.0669e-01
2.5134e-01 7.1090e-01 7.8984e-01
2.9570e-01 4.9605e-01 8.2695e-01
2.8844e-01 3.2030e-01 9.7361e-01
4.0215e-01 1.3060e-02 4.5047e-01
3.5936e-01 2.2917e-03 1.0754e+00
6.4974e-01 1.2573e-01 5.1433e-01
3.2153e-01 7.1022e-01 1.2773e+00
1.6190e-01 2.1397e-01 1.0113e+00
4.4067e-01 8.5318e-01 1.0509e+00
8.3551e-01 5.7887e-01 6.7038e-01
5.0397e-02 1.2940e-01 6.3274e-01
4.7363e-01 1.1382e-01 8.6581e-01
7.4822e-01 1.2762e-01 9.0920e-01
2.9019e-01 4.3519e-03 1.0036e+00
8.7418e-01 8.8908e-03 9.4660e-01
1.1835e-01 2.4948e-01 7.0464e-01
1.1959e-04 3.8797e-01 7.0310e-01
4.6254e-01 1.5108e-01 9.0027e-01
8.7330e-01 2.2818e-01 3.6205e-01
1.7222e-01 4.1232e-01 1.0474e+00
nan nan nan
3.9551e-01 2.6916e-02 9.2814e-01
2.3335e-02 3.7850e-01 4.7272e-01
8.1010e-02 1.9148e-01 9.9654e-01
7.0900e-01 6.3286e-02 1.1482e+00
5.1264e-01 2.8853e-01 1.0184e+00
2.0129e-01 5.2642e-01 3.4964e-01
4.4893e-01 2.8393e-02 1.2522e+00
3.9895e-01 2.5679e-01 6.8064e-01
7.0516e-01 1.9451e-01 7.5607e-01
6.3594e-01 8.5297e-02 7.8458e-01
1.7754e-01 6.3487e-01 6.0962e-01
8.7002e-01 2.8081e-01 1.0492e+00
4.6197e-01 2.2390e-01 7.6630e-01
2.1542e-01 4.7491e-01 3.0692e-01
4.4239e-01 1.3240e-01 1.1029e+00
6.1351e-01 2.6964e-01 6.7339e-01
6.9212e-01 1.9757e-01 1.1860e+00
3.1479e-02 5.7013e-01 9.8520e-01
8.7658e-01 2.8073e-03 1.0928e+00
3.1687e-01 2.4728e-01 9.8982e-01
5.0753e-01 5.5013e-01 9.9951e-01
6.5286e-01 2.2433e-01 1.2527e+00
2.0560e-02 5.0077e-01 9.3017e-01
5.9553e-01 3.2558e-01 1.1583e+00
nan nan nan
1.4518e-01 1.5018e-01 1.2440e+00
8.6799e-01 2.8267e-01 6.0587e-01
3.4386e-01 2.8447e-01 5.0638e-01
4.6842e-01 1.3987e-02 1.0570e+00
4.9153e-01 4.8794e-02 5.1530e-01
1.5553e-01 5.0727e-01 5.7276e-01
5.0499e-01 9.8735e-02 1.1058e+00
1.1698e-01 6.4773e-02 9.9798e-01
4.9339e-01 4.2992e-01 6.2867e-01
3.0460e-01 3.0026e-01 1.0505e+00
5.0739e-01 3.3204e-01 4.2585e-01
2.1432e-01 3.0993e-02 1.2202e+00
4.1307e-01 4.6894e-01 8.6466e-01
4.7561e-01 2.9004e-01 7.0912e-01
4.8036e-01 2.6053e-01 9.2609e-01
3.5251e-01 3.6729e-01 4.4693e-01
nan nan nan
4.5086e-01 4.8554e-01 1.1459e+00
2.3677e-01 5.0563e-01 9.5948e-01
2.3383e-01 3.9018e-01 1.2977e+00
6.0900e-01 5.0850e-03 1.0327e+00
